indice_tiempo,sist_financ_margen_financ,sist_financ_margen_financ_ingresos_por_intereses,sist_financ_margen_financ_egresos_por_intereses,sist_financ_margen_financ_ajustes_cer_cvs,sist_financ_margen_financ_diferencias_cotizacion,sist_financ_margen_financ_resultado_titulos_valores,sist_financ_margen_financ_primas_por_pases,sist_financ_margen_financ_otros_resultados_financs,sist_financ_resultado_por_servicios,sist_financ_cargos_por_incobrabilidad,sist_financ_gastos_administracion,sist_financ_cargas_impositivas,sist_financ_ajustes_valuacion_prestamos_al_sector_publico,sist_financ_amortizacion_amparos,sist_financ_diversos,sist_financ_resultado_monetario,sist_financ_resultado_tot_antes_imp_ganancias,sist_financ_impuesto_ganancias,sist_financ_resultado_total,sist_financ_resultado_ajustado,bancos_priv_margen_financ,bancos_priv_margen_financ_ingresos_por_intereses,bancos_priv_margen_financ_egresos_por_intereses,bancos_priv_margen_financ_ajustes_cer_cvs,bancos_priv_margen_financ_diferencias_cotizacion,bancos_priv_margen_financ_resultado_titulos_valores,bancos_priv_margen_financ_primas_por_pases,bancos_priv_margen_financ_otros_resultados_financs,bancos_priv_resultado_por_servicios,bancos_priv_cargos_por_incobrabilidad,bancos_priv_gastos_administracion,bancos_priv_cargas_impositivas,bancos_priv_ajustes_valuacion_prestamos_al_sector_publico,bancos_priv_amortizacion_amparos,bancos_priv_diversos,bancos_priv_resultado_monetario,bancos_priv_resultado_tot_antes_imp_ganancias,bancos_priv_impuesto_ganancias,bancos_priv_resultado_total,bancos_priv_resultado_ajustado,bancos_priv_nac_margen_financ,bancos_priv_nac_margen_financ_ingresos_por_intereses,bancos_priv_nac_margen_financ_egresos_por_intereses,bancos_priv_nac_margen_financ_ajustes_cer_cvs,bancos_priv_nac_margen_financ_diferencias_cotizacion,bancos_priv_nac_margen_financ_resultado_titulos_valores,bancos_priv_nac_margen_financ_primas_por_pases,bancos_priv_nac_margen_financ_otros_resultados_financs,bancos_priv_nac_resultado_por_servicios,bancos_priv_nac_cargos_por_incobrabilidad,bancos_priv_nac_gastos_administracion,bancos_priv_nac_cargas_impositivas,bancos_priv_nac_ajustes_valuacion_prestamos_sector_publico,bancos_priv_nac_amortizacion_amparos,bancos_priv_nac_diversos,bancos_priv_nac_resultado_monetario,bancos_priv_nac_resultado_tot_antes_imp_ganancias,bancos_priv_nac_impuesto_ganancias,bancos_priv_nac_resultado_total,bancos_priv_nac_resultado_ajustado,bancos_priv_ext_margen_financ,bancos_priv_ext_margen_financ_ingresos_por_intereses,bancos_priv_ext_margen_financ_egresos_por_intereses,bancos_priv_ext_margen_financ_ajustes_cer_cvs,bancos_priv_ext_margen_financ_diferencias_cotizacion,bancos_priv_ext_margen_financ_resultado_titulos_valores,bancos_priv_ext_margen_financ_primas_por_pases,bancos_priv_ext_margen_financ_otros_resultados_financs,bancos_priv_ext_resultado_por_servicios,bancos_priv_ext_cargos_por_incobrabilidad,bancos_priv_ext_gastos_administracion,bancos_priv_ext_cargas_impositivas,bancos_priv_ext_ajustes_valuacion_prestamos_sector_publico,bancos_priv_ext_amortizacion_amparos,bancos_priv_ext_diversos,bancos_priv_ext_resultado_monetario,bancos_priv_ext_resultado_tot_antes_imp_ganancias,bancos_priv_ext_impuesto_ganancias,bancos_priv_ext_resultado_total,bancos_priv_ext_resultado_ajustado,bancos_pub_margen_financ,bancos_pub_margen_financ_ingresos_por_intereses,bancos_pub_margen_financ_egresos_por_intereses,bancos_pub_margen_financ_ajustes_cer_cvs,bancos_pub_margen_financ_diferencias_cotizacion,bancos_pub_margen_financ_resultado_titulos_valores,bancos_pub_margen_financ_primas_por_pases,bancos_pub_margen_financ_otros_resultados_financs,bancos_pub_resultado_por_servicios,bancos_pub_cargos_por_incobrabilidad,bancos_pub_gastos_administracion,bancos_pub_cargas_impositivas,bancos_pub_ajustes_valuacion_prestamos_al_sector_publico,bancos_pub_amortizacion_amparos,bancos_pub_diversos,bancos_pub_resultado_monetario,bancos_pub_resultado_tot_antes_imp_ganancias,bancos_pub_impuesto_ganancias,bancos_pub_resultado_total,bancos_pub_resultado_ajustado,enti_finan_no_banc_margen_financ,enti_finan_no_banc_margen_financ_ingresos_por_intereses,enti_finan_no_banc_margen_financ_egresos_por_intereses,enti_finan_no_banc_margen_financ_ajustes_cer_cvs,enti_finan_no_banc_margen_financ_diferencias_cotizacion,enti_finan_no_banc_margen_financ_resultado_titulos_valores,enti_finan_no_banc_margen_financ_primas_por_pases,enti_finan_no_banc_margen_financ_otros_resultados_financs,enti_finan_no_banc_resultado_por_servicios,enti_finan_no_banc_cargos_por_incobrabilidad,enti_finan_no_banc_gastos_administracion,enti_finan_no_banc_cargas_impositivas,enti_finan_no_banc_ajustes_valuacion_prestamos_sector_pub,enti_finan_no_banc_amortizacion_amparos,enti_finan_no_banc_diversos,enti_finan_no_banc_resultado_monetario,enti_finan_no_banc_resultado_tot_antes_imp_ganancias,enti_finan_no_banc_impuesto_ganancias,enti_finan_no_banc_resultado_total,enti_finan_no_banc_resultado_ajustado
2015-06-01,12761.056,14675.528,-8524.653,226.95,607.987,6000.84,165.0,-390.596,5275.514,-1046.968,-10749.553,-1964.268,-54.993,-5.823,1150.075,0.0,5365.04,-1880.368,3484.672,3545.488,7605.609999999998,9737.884999999998,-5157.439,33.415,361.72,2774.254,37.708,-181.933,3730.671,-726.227,-6369.928,-1477.319,-0.004,-2.324,646.739,0.0,3407.2180000000003,-1163.996,2243.222,2245.55,3713.9700000000003,5078.715,-2879.721,1.098,104.437,1546.155,12.906999999999996,-149.621,1921.89,-363.119,-3554.843,-829.02,-0.004,-0.302,495.82300000000004,0.0,1384.395,-373.596,1010.799,1011.105,3891.64,4659.17,-2277.718,32.317,257.283,1228.099,24.801000000000002,-32.312,1808.7810000000002,-363.108,-2815.085,-648.299,0.0,-2.022,150.916,0.0,2022.8229999999999,-790.4,1232.423,1234.445,4868.334000000001,4428.524,-3136.0409999999997,193.535,242.856,3210.699,129.62699999999998,-200.866,1408.173,-271.882,-4179.754,-435.201,-54.989,-3.499,459.524,0.0,1790.7060000000001,-651.872,1138.834,1197.322,287.1120000000019,509.1190000000024,-231.17300000000068,0.0,3.4109999999999445,15.887000000000171,-2.3349999999999795,-7.796999999999997,136.67000000000053,-48.85900000000004,-199.8710000000001,-51.74800000000005,-4.888450755302642e-15,0.0,43.81200000000001,0.0,167.11599999999953,-64.5,102.61599999999953,102.61599999999999
2015-07-01,13817.526000000002,15642.237000000001,-8974.211000000001,224.219,554.907,6638.801,171.84199999999998,-440.269,5495.332,-785.065,-9503.511,-2153.552,-53.026,-5.019,786.002,0.0,7598.687,-2896.77,4701.917,4759.962,8536.310999999996,10302.596999999998,-5410.366,40.941,351.211,3478.602,-8.031000000000006,-218.643,3976.943,-525.167,-6320.037,-1547.475,0.003,-2.519,380.189,0.0,4498.248,-1502.028,2996.22,2998.736,4138.577,5304.378,-3055.0,12.559,94.871,1949.579,3.094999999999999,-170.905,1931.63,-271.647,-3282.665,-852.231,0.003,-0.806,253.436,0.0,1916.297,-604.421,1311.876,1312.679,4397.734,4998.219,-2355.3659999999995,28.382,256.34000000000003,1529.0230000000001,-11.125999999999998,-47.738,2045.3129999999999,-253.52,-3037.3720000000003,-695.244,0.0,-1.713,126.753,0.0,2581.951,-897.6070000000001,1684.344,1686.057,4965.198999999999,4793.029999999999,-3324.7000000000003,183.278,201.563,3145.297,180.559,-213.828,1378.36,-214.405,-2992.992,-550.665,-53.029,-2.5,373.47,0.0,2903.438,-1338.57,1564.868,1620.397,316.0160000000069,546.6100000000042,-239.14500000000044,0.0,2.133000000000038,14.902000000000498,-0.686000000000007,-7.798000000000002,140.02900000000045,-45.49300000000005,-190.48199999999997,-55.41200000000026,1.1362438767648086e-16,0.0,32.342999999999904,0.0,197.00100000000066,-56.172000000000025,140.82900000000063,140.82900000000063
2015-08-01,14043.983000000004,15667.367,-9385.998,249.538,623.877,7245.087,148.47600000000003,-504.364,5150.18,-924.992,-9225.054,-2113.402,-57.256,-4.223,223.158,0.0,7092.394,-2489.729,4602.665,4664.144,8111.911,10370.173999999999,-5659.120999999999,47.989,378.638,3221.829,24.14099999999999,-271.739,3655.956,-690.227,-5986.498,-1502.342,-0.002,-1.651,420.717,0.0,4007.8639999999996,-1348.423,2659.441,2661.094,4009.2489999999993,5367.945,-3210.6920000000005,11.517,129.549,1870.663,16.711999999999996,-176.445,1846.317,-325.759,-3084.99,-847.097,-0.002,-0.268,264.69699999999995,0.0,1862.147,-569.721,1292.426,1292.696,4102.662,5002.228999999999,-2448.4289999999996,36.471999999999994,249.089,1351.166,7.428999999999995,-95.294,1809.639,-364.46799999999996,-2901.5080000000003,-655.245,0.0,-1.383,156.02,0.0,2145.7169999999996,-778.702,1367.0149999999999,1368.398,5642.373,4772.093,-3482.158,201.549,242.782,4009.204,124.316,-225.413,1350.435,-182.977,-3040.914,-554.79,-57.254,-2.572,-219.615,0.0,2934.6859999999997,-1081.963,1852.723,1912.549,289.69900000000416,525.1000000000022,-244.71900000000096,0.0,2.456999999999937,14.054000000000087,0.01900000000003388,-7.211999999999989,143.78900000000021,-51.78800000000001,-197.64199999999983,-56.26999999999998,-2.444225377651321e-15,0.0,22.05600000000004,0.0,149.84400000000005,-59.34299999999985,90.5010000000002,90.5010000000002
2015-09-01,15304.203000000001,15929.193000000001,-9435.101,272.075,695.184,7989.719,128.263,-275.13,5411.442,-975.734,-9523.409,-2337.16,-65.537,-5.061,587.679,0.0,8396.422999999999,-2924.138,5472.285,5542.883,8969.381,10496.658,-5666.247,49.526,420.011,3638.495,64.733,-33.795,3750.132,-728.347,-6329.635,-1609.405,0.003,-2.197,586.31,0.0,4636.242,-1521.247,3114.995,3117.189,4232.096,5404.095,-3190.96,13.308,127.933,2000.96,33.462999999999994,-156.703,2014.593,-314.979,-3331.407,-845.114,0.003,-0.566,314.798,0.0,2069.424,-642.417,1427.007,1427.5700000000002,4737.285000000001,5092.563,-2475.2870000000003,36.217999999999996,292.078,1637.535,31.270000000000007,122.908,1735.539,-413.36800000000005,-2998.228,-764.2909999999999,0.0,-1.631,271.512,0.0,2566.8179999999998,-878.8299999999999,1687.9879999999998,1689.619,6028.213999999999,4896.547,-3526.2780000000002,222.549,272.649,4333.45,64.15599999999999,-234.859,1514.537,-196.257,-2994.395,-671.884,-65.54,-2.864,-28.967,0.0,3582.844,-1318.399,2264.445,2332.849,306.608000000002,535.9880000000012,-242.57600000000002,0.0,2.523999999999944,17.774000000000342,-0.6259999999999906,-6.475999999999985,146.77299999999968,-51.13000000000011,-199.378999999999,-55.87099999999987,1.1362438767648086e-16,0.0,30.336000000000013,0.0,177.33699999999976,-84.49199999999996,92.8449999999998,92.8449999999998
2015-10-01,17267.839,17173.178,-10033.573,277.361,700.322,9207.592,150.27999999999997,-207.321,5657.17,-1085.448,-9919.983,-2513.337,-62.198,-5.16,548.182,0.0,9887.065,-3612.064,6275.001,6342.359,10581.642,11384.623,-6008.312999999999,50.307,461.027,4539.3,39.82300000000001,114.875,3983.965,-783.672,-6555.345,-1812.495,0.0,-2.538,354.271,0.0,5765.8279999999995,-1771.196,3994.632,3997.17,5175.5819999999985,5894.812,-3373.054,14.278,131.45,2517.267,39.71700000000001,-48.888,2053.969,-406.433,-3351.736,-999.75,0.0,-0.191,211.279,0.0,2682.72,-736.824,1945.896,1946.087,5406.06,5489.811000000001,-2635.259,36.028999999999996,329.577,2022.0330000000001,0.10600000000000875,163.763,1929.9959999999999,-377.23900000000003,-3203.609,-812.745,0.0,-2.347,142.99200000000002,0.0,3083.1079999999997,-1034.3719999999998,2048.736,2051.083,6347.226000000001,5232.428,-3764.246,227.054,236.563,4610.669,111.89500000000001,-307.137,1510.216,-248.54,-3160.766,-636.222,-62.198,-2.622,172.244,0.0,3919.3379999999997,-1759.522,2159.816,2224.636,338.97099999999955,556.1270000000004,-261.01400000000103,0.0,2.7320000000000277,57.6230000000005,-1.438000000000045,-15.058999999999997,162.98899999999958,-53.236000000000104,-203.8720000000003,-64.62000000000012,0.0,0.0,21.666999999999973,0.0,201.89900000000034,-81.346,120.55300000000034,120.55299999999988
2015-11-01,17267.899999999998,17246.112999999998,-10273.432,237.158,772.923,8093.714,301.832,889.592,5703.588,-1340.665,-10514.66,-2512.827,-60.544,-4.343,700.474,0.0,9238.922999999999,-3031.821,6207.102,6271.989,10553.019000000002,11429.300000000001,-6253.705,42.787,469.304,3685.883,207.04699999999997,972.403,4021.002,-758.303,-6843.927,-1828.37,0.0,-2.211,469.265,0.0,5610.475,-1998.719,3611.756,3613.967,4936.549999999998,5921.246999999999,-3515.0060000000003,12.473,115.221,1996.899,77.333,328.383,2104.623,-363.916,-3568.467,-1017.023,0.0,-0.173,318.783,0.0,2410.377,-791.105,1619.272,1619.445,5616.469000000001,5508.053,-2738.6989999999996,30.314,354.083,1688.9840000000002,129.714,644.02,1916.379,-394.387,-3275.46,-811.347,0.0,-2.0380000000000003,150.482,0.0,3200.098,-1207.614,1992.484,1994.522,6341.874000000001,5261.115,-3759.5319999999997,194.371,304.16,4343.814,93.77399999999999,-95.828,1530.478,-496.614,-3465.701,-625.796,-60.544,-2.132,217.617,0.0,3439.182,-954.151,2485.031,2547.707,373.00699999999597,555.6979999999967,-260.1950000000015,0.0,-0.5409999999999968,64.01699999999983,1.011000000000024,13.016999999999939,152.10799999999972,-85.74799999999993,-205.03200000000015,-58.661000000000286,0.0,0.0,13.592000000000098,0.0,189.26600000000008,-78.95100000000002,110.31500000000005,110.3149999999996
2015-12-01,19308.689,19348.653,-11385.940999999999,198.472,4846.331,6148.64,313.73699999999997,-161.203,6235.86,-2320.67,-12379.535,-2833.275,-1.49,-5.24,1156.021,0.0,9160.36,-1660.034,7500.326,7507.056,9729.467999999999,12930.285999999998,-7129.296,35.363,877.929,2866.887,138.89600000000002,9.403,4370.912,-791.202,-7487.135,-2010.216,0.0,-2.029,800.106,0.0,4609.904,-889.651,3720.253,3722.282,4783.516,6688.068,-4013.137,10.241,217.651,1788.18,33.634,58.879,2316.828,-488.871,-3801.671,-1077.177,0.0,-0.801,689.625,0.0,2421.449,-362.844,2058.605,2059.406,4945.952000000001,6242.218000000001,-3116.159,25.122,660.278,1078.707,105.262,-49.47599999999997,2054.084,-302.33099999999996,-3685.464,-933.039,0.0,-1.228,110.48099999999998,0.0,2188.455,-526.807,1661.648,1662.876,9210.414999999999,5833.004,-3968.029,163.109,3975.107,3218.023,175.16000000000003,-185.959,1695.985,-1443.877,-4667.94,-759.763,-1.49,-3.138,339.893,0.0,4370.085,-696.678,3673.407,3678.035,368.8060000000005,585.3629999999994,-288.61599999999817,0.0,-6.7049999999998136,63.73000000000002,-0.31900000000007367,15.353,168.96299999999974,-85.59100000000012,-224.46000000000004,-63.29600000000028,0.0,-0.0730000000000004,16.021999999999935,0.0,180.37099999999987,-73.70500000000015,106.66599999999971,106.73899999999958
2016-01-01,18492.056,19538.788,-12921.007,549.408,3102.591,8634.244,198.10900000000004,-610.077,5547.292,-1117.26,-11264.086,-2644.923,-179.566,-3.653,1175.731,0.0,10005.591,-3364.331,6641.26,6824.479,10249.820999999996,13024.171999999999,-8053.737,116.125,1600.199,3851.444,73.74699999999999,-362.129,4008.516,-738.45,-7528.785,-1931.254,0.0,-0.767,717.388,0.0,4776.469,-1691.629,3084.84,3085.607,4749.189999999999,6754.313999999999,-4541.841,27.055,393.924,2181.752,41.862999999999985,-107.877,2020.774,-367.706,-3757.363,-1041.737,0.0,-0.569,462.204,0.0,2064.793,-627.172,1437.621,1438.19,5500.631000000001,6269.858000000001,-3511.8959999999997,89.07,1206.275,1669.692,31.884,-254.252,1987.742,-370.744,-3771.422,-889.517,0.0,-0.198,255.184,0.0,2711.6760000000004,-1064.457,1647.219,1647.4170000000001,7920.455,5921.0,-4569.21,433.283,1485.705,4771.839,127.072,-249.234,1366.548,-328.601,-3532.102,-650.115,-179.566,-2.886,437.031,0.0,5030.764,-1607.34,3423.424,3605.876,321.7800000000043,593.6160000000018,-298.0599999999986,0.0,16.686999999999898,10.961000000000695,-2.709999999999951,1.2860000000000582,172.22800000000052,-50.208999999999946,-203.19899999999961,-63.55399999999986,0.0,0.0,21.312000000000012,0.0,198.3580000000004,-65.36200000000031,132.9960000000001,132.9960000000001
2016-02-01,23028.054999999997,18872.64,-12320.488,669.747,4197.832,10865.783,297.778,444.763,5262.58,-1215.495,-11316.703,-3048.032,-170.546,-8.392,986.023,0.0,13517.49,-4510.277,9007.213,9186.151,12197.866,12576.442000000001,-7606.116,137.125,1191.867,5079.984,141.20999999999998,677.354,3831.794,-807.851,-7540.176,-2162.604,0.0,-4.129,616.641,0.0,6131.541,-1820.961,4310.58,4314.709,5673.911000000001,6492.544000000001,-4360.929,31.581,-144.214,3025.878,61.24300000000001,567.808,1963.287,-420.251,-3779.437,-1209.268,0.0,-2.48,437.829,0.0,2663.591,-735.725,1927.866,1930.346,6523.955000000001,6083.898,-3245.187,105.54400000000001,1336.0810000000001,2054.106,79.96699999999997,109.546,1868.507,-387.6,-3760.739,-953.3359999999999,0.0,-1.649,178.812,0.0,3467.95,-1085.236,2382.714,2384.363,10467.764,5688.338,-4427.976,532.622,2979.657,5770.532,156.548,-231.957,1260.4,-335.114,-3564.163,-822.59,-170.546,-4.263,344.391,0.0,7175.878999999999,-2620.921,4554.958,4729.767,362.42499999999745,607.8599999999988,-286.39599999999973,0.0,26.30800000000022,15.266999999998916,0.020000000000038654,-0.6340000000000146,170.38599999999997,-72.52999999999986,-212.36399999999867,-62.83800000000019,0.0,0.0,24.9910000000001,0.0,210.0700000000004,-68.39500000000021,141.67500000000018,141.67500000000018
2016-03-01,14807.926,21001.571,-13763.162,835.507,-795.282,8251.535,181.012,-903.255,6104.196,-1010.874,-11792.823,-2684.183,-233.637,-8.355,869.462,0.0,6051.712,-1530.929,4520.783,4762.775,9814.813999999997,14144.494999999999,-8409.683,155.721,764.999,3733.516,62.008999999999986,-636.243,4337.809,-650.634,-7714.276,-2055.76,0.0,-5.209,532.144,0.0,4258.888,-1347.633,2911.255,2916.464,4559.045999999999,7250.995,-4787.063,40.307,706.395,2130.315,61.741,-843.644,2249.26,-337.449,-3917.175,-1112.429,0.0,-2.812,274.665,0.0,1713.1060000000002,-556.687,1156.419,1159.231,5255.768,6893.5,-3622.62,115.41399999999999,58.603999999999985,1603.201,0.26799999999998647,207.401,2088.549,-313.185,-3797.101,-943.331,0.0,-2.3970000000000002,257.479,0.0,2545.782,-790.946,1754.836,1757.233,4661.508000000001,6190.648,-5012.726,679.786,-1552.697,4502.836,120.51100000000001,-266.85,1577.891,-313.593,-3859.335,-560.594,-233.637,-3.146,314.144,0.0,1583.2379999999998,-109.109,1474.129,1710.912,331.6040000000012,666.4279999999999,-340.7530000000006,0.0,-7.584000000000174,15.182999999999538,-1.5079999999999956,-0.16199999999992087,188.4960000000001,-46.646999999999935,-219.21200000000044,-67.82899999999972,0.0,0.0,23.173999999999978,0.0,209.58600000000047,-74.18700000000013,135.39900000000034,135.39899999999943
2016-04-01,16078.734,20632.397,-13973.944,637.018,330.043,8955.776,164.323,-666.879,6155.136,-1184.309,-12328.615,-2948.941,-171.352,-6.133,921.816,0.0,6516.336,-2253.785,4262.551,4440.036,10924.92,13844.958,-8489.445,132.364,667.077,4689.757,38.857,41.352,4493.34,-859.399,-8389.904,-2021.235,-0.001,-3.314,572.505,0.0,4716.912,-1735.75,2981.162,2984.477,5160.869,7086.604,-4807.831,36.807,298.282,2855.308,15.838000000000008,-324.139,2185.168,-355.063,-4393.642,-1080.969,-0.001,-0.745,388.83,0.0,1904.4470000000001,-582.362,1322.085,1322.831,5764.051,6758.354,-3681.614,95.557,368.79499999999996,1834.4489999999998,23.019000000000005,365.491,2308.172,-504.336,-3996.2619999999997,-940.266,0.0,-2.569,183.67499999999998,0.0,2812.465,-1153.388,1659.077,1661.646,4823.103999999999,6116.342,-5114.005,504.654,-335.639,4236.777,126.184,-711.209,1481.298,-259.958,-3696.525,-863.975,-171.351,-2.819,309.05,0.0,1618.824,-455.379,1163.445,1337.615,330.71000000000095,671.0969999999998,-370.4939999999988,0.0,-1.3949999999999818,29.24200000000019,-0.7179999999999893,2.9779999999999305,180.4980000000005,-64.95199999999988,-242.1859999999997,-63.730999999999995,-4.7748263676261615e-15,0.0,40.26100000000008,0.0,180.60000000000082,-62.65599999999995,117.94400000000087,117.94400000000041
2016-05-01,20134.374,22070.955,-14732.121,599.727,356.61,11405.691,566.961,-133.449,6125.996,-1311.433,-13216.747,-3020.285,-175.67,-3.714,1623.876,0.0,10156.397,-3322.577,6833.82,7013.204,12685.533000000001,14636.439,-8774.412,116.854,697.835,5923.002,106.414,-20.599,4427.594,-1060.842,-8231.305,-2204.124,0.001,-0.974,700.808,0.0,6316.691000000001,-2117.896,4198.795,4199.768,5913.8510000000015,7574.161000000001,-5069.554999999999,33.027,275.857,3369.214,59.632000000000005,-328.485,2302.026,-564.788,-4175.069,-1201.295,0.001,-0.28,327.78099999999995,0.0,2602.227,-841.625,1760.602,1760.881,6771.681999999999,7062.277999999999,-3704.857,83.827,421.97799999999995,2553.788,46.78199999999999,307.88599999999997,2125.5679999999998,-496.054,-4056.2360000000003,-1002.829,0.0,-0.694,373.02700000000004,0.0,3714.4640000000004,-1276.2710000000002,2438.193,2438.887,7110.019999999999,6711.442,-5559.041,482.873,-342.25,5470.989,463.11,-117.103,1539.433,-194.585,-4740.516,-743.772,-175.671,-2.74,892.521,0.0,3684.69,-1148.48,2536.21,2714.621,338.8209999999999,723.0740000000023,-398.66799999999785,0.0,1.0249999999999773,11.700000000000728,-2.5630000000000024,4.252999999999982,158.96900000000005,-56.00599999999986,-244.92599999999948,-72.38900000000012,4.7748263676261615e-15,0.0,30.547000000000025,0.0,155.01599999999962,-56.20100000000002,98.8149999999996,98.8149999999996
2016-06-01,20833.272,20989.657,-14761.989,802.97,2530.286,10538.823,578.427,155.098,6362.723,-1430.661,-12342.707,-3160.739,-194.451,-7.979,1151.828,0.0,11211.286,-3628.2,7583.086,7785.516,12327.842999999999,14441.752999999999,-8641.121000000001,151.867,869.961,5352.625,176.336,-23.578,4645.606,-899.099,-8265.755,-2241.178,0.0,-4.808,908.842,0.0,6471.451000000001,-2195.583,4275.868,4280.676,5989.651000000002,7528.575000000001,-4990.994,37.093,-144.072,3166.699,84.518,307.832,2468.305,-429.944,-4236.334,-1260.041,0.0,-1.735,577.023,0.0,3106.925,-936.146,2170.779,2172.514,6338.192,6913.178,-3650.127,114.774,1014.033,2185.926,91.81800000000001,-331.41,2177.301,-469.155,-4029.421,-981.137,0.0,-3.073,331.819,0.0,3364.526,-1259.437,2105.089,2108.162,8154.727,5836.86,-5735.224999999999,651.103,1652.362,5165.976,405.02299999999997,178.628,1544.629,-455.081,-3846.363,-842.373,-194.451,-3.171,209.824,0.0,4567.741,-1359.741,3208.0,3405.622,350.70200000000295,711.0439999999999,-385.6429999999982,0.0,7.962999999999965,20.222000000000662,-2.9319999999999595,0.04800000000002669,172.48800000000028,-76.481,-230.58900000000176,-77.1880000000001,0.0,0.0,33.16199999999992,0.0,172.0939999999996,-72.87599999999975,99.21799999999985,99.21799999999985
2016-07-01,19424.863,21789.014,-14730.943,743.509,1327.802,9769.41,373.878,152.193,6610.432,-1331.602,-12652.329,-3122.35,-247.431,-12.07,1298.683,0.0,9968.196,-3037.088,6931.108,7190.609,11963.898000000003,14551.075,-8445.794,172.871,896.845,4604.693,56.370000000000005,127.838,4854.873,-899.004,-8384.06,-2229.757,-0.001,-4.742,467.269,0.0,5768.476,-1908.829,3859.647,3864.39,5644.910999999999,7583.554999999999,-4973.343,50.45,217.485,2899.295,29.078000000000003,-161.609,2455.143,-427.604,-4242.973,-1208.261,-0.001,-0.069,319.868,0.0,2541.014,-819.867,1721.147,1721.2169999999999,6318.987,6967.5199999999995,-3472.451,122.421,679.36,1705.398,27.292,289.447,2399.73,-471.4,-4141.0869999999995,-1021.4960000000001,0.0,-4.673,147.401,0.0,3227.462,-1088.962,2138.5,2143.173,7088.677000000001,6482.134000000001,-5887.209,570.638,428.146,5148.572,320.37800000000004,26.018,1593.511,-348.688,-4022.038,-820.958,-247.43,-7.328,786.455,0.0,4022.201,-1075.556,2946.645,3201.403,372.28799999999865,755.8049999999967,-397.9400000000005,0.0,2.810999999999922,16.144999999999527,-2.8700000000000614,-1.6629999999999825,162.04800000000068,-83.91000000000008,-246.23099999999977,-71.63499999999976,-4.7748263676261615e-15,0.0,44.958999999999946,0.0,177.51900000000046,-52.7030000000002,124.81600000000026,124.81600000000071
